count,iteration,heap_used_mb,heap_max_mb,elapsed_ms
1152000,1,51,64,24297
1153000,1,57,64,24313
1154000,1,29,64,24329
1155000,1,35,64,24345
1156000,1,40,64,24364
1157000,1,45,64,24381
1158000,1,51,64,24397
1159000,1,56,64,24417
1160000,1,29,64,24437
1161000,1,35,64,24455
1162000,1,40,64,24473
1163000,1,45,64,24490
1164000,1,51,64,24507
1165000,1,56,64,24523
1166000,1,30,64,24549
1167000,1,35,64,24575
1168000,1,40,64,24597
1169000,1,46,64,24619
1170000,1,51,64,24640
1171000,1,57,64,24658
1172000,1,29,64,24677
1173000,1,35,64,24696
1174000,1,40,64,24717
1175000,1,46,64,24775
1176000,1,51,64,24797
1177000,1,57,64,24825
1178000,1,30,64,24855
1179000,1,35,64,24877
1180000,1,40,64,24896
1181000,1,46,64,24914
1181220,1,47,64,24925
