count,iteration,heap_used_mb,heap_max_mb,elapsed_ms
1144098,10,51,64,24803
1145098,10,57,64,24820
1146098,10,30,64,24837
1147098,10,35,64,24852
1148098,10,40,64,24869
1149098,10,46,64,24885
1150098,10,51,64,24900
1151098,10,57,64,24916
1152098,10,30,64,24933
1153098,10,35,64,24949
1154098,10,41,64,24965
1155098,10,46,64,24982
1156098,10,51,64,24999
1157098,10,57,64,25014
1158098,10,30,64,25030
1159098,10,35,64,25047
1160098,10,41,64,25065
1161098,10,46,64,25082
1162098,10,51,64,25099
1163098,10,57,64,25116
1164098,10,30,64,25134
1165098,10,36,64,25151
1166098,10,41,64,25168
1167098,10,46,64,25185
1168098,10,52,64,25206
1169098,10,57,64,25224
1170098,10,30,64,25244
1171098,10,35,64,25261
1172098,10,40,64,25279
1173098,10,46,64,25297
1174098,10,51,64,25316
1175098,10,57,64,25333
1176098,10,30,64,25352
1177098,10,35,64,25372
1178098,10,41,64,25393
1179098,10,46,64,25413
1180098,10,52,64,25432
1181098,10,57,64,25448
1181220,10,58,64,25456
